Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-08-31,13:48:15,PNQ7371466,Completed,CID3686124,Bike,Kharadi,Lohegaon,3.4,1.9,,,,,,,135.0,7.06,3.6,5.0,Cash
2024-11-22,09:49:33,PNQ5700925,Completed,CID6664059,Go Mini,Kothrud,Swargate,8.2,32.3,,,,,,,123.0,3.96,4.0,4.5,UPI
2024-09-05,16:17:28,PNQ7851032,Completed,CID3147807,Prime SUV,Pimpri,Hadapsar,11.4,3.5,,,,,,,602.0,18.58,5.0,4.6,Ola Money
2024-02-09,17:15:17,PNQ7450866,Completed,CID2819908,Auto,Dhanori,Viman Nagar,3.6,27.9,,,,,,,123.0,4.49,4.8,4.4,Cash
2024-06-20,10:34:05,PNQ9862650,Completed,CID4961925,Prime Sedan,Hinjewadi Phase 3,NIBM Road,0.7,4.7,,,,,,,780.0,23.49,3.7,5.0,UPI
2024-03-11,08:24:44,PNQ4137519,Completed,CID6747100,Bike,Hinjewadi Phase 1,Pimpri,11.7,10.3,,,,,,,132.0,9.18,4.5,4.3,UPI
2024-03-19,17:04:26,PNQ4180949,Completed,CID3746742,Go Mini,Hinjewadi Phase 3,Balewadi,5.9,7.3,,,,,,,153.0,5.39,3.8,4.8,UPI
2024-07-27,10:29:26,PNQ8614959,Cancelled by Driver,CID3246969,Go Mini,Balewadi,Undri,,,,,1.0,Vehicle breakdown,,,,,,,
2024-02-01,08:26:24,PNQ4232534,No Driver Found,CID3787097,Go Mini,Koregaon Park,Vishrantwadi,,,,,,,,,,,,,
2024-10-26,21:01:54,PNQ3192171,No Driver Found,CID4661432,Auto,Kalyani Nagar,Vishrantwadi,,,,,,,,,,,,,
2024-10-21,11:00:22,PNQ8470094,Completed,CID3040595,Go Sedan,Hinjewadi Phase 3,Shivajinagar,5.2,15.2,,,,,,,330.0,16.46,4.5,4.3,Ola Money
2024-06-01,18:54:57,PNQ9878019,Completed,CID2099098,Go Sedan,Hinjewadi Phase 1,Vishrantwadi,2.6,30.1,,,,,,,487.0,16.54,4.3,4.7,Cash
2024-08-02,15:47:34,PNQ7595555,Completed,CID6219406,Auto,Balewadi,Deccan Gymkhana,0.3,18.2,,,,,,,163.0,8.8,5.0,4.7,Cash
2024-11-04,20:31:14,PNQ1539144,No Driver Found,CID4107288,Auto,Vishrantwadi,Undri,,,,,,,,,,,,,
2024-05-19,12:01:24,PNQ3673657,Completed,CID4771144,Auto,Chinchwad,Koregaon Park,4.7,37.0,,,,,,,252.0,16.27,4.3,4.0,Cash
2024-06-21,17:51:25,PNQ9820687,Completed,CID2330722,Auto,Kalyani Nagar,Viman Nagar,4.6,8.0,,,,,,,75.0,2.26,4.1,3.7,Debit Card
2024-03-25,19:58:08,PNQ5863229,Cancelled by Customer,CID2330676,Auto,Aundh,Akurdi,,,1.0,Change of plans,,,,,,,,,
2024-11-14,14:58:25,PNQ7931114,Completed,CID7081481,Go Sedan,Dhanori,Kothrud,8.6,7.1,,,,,,,290.0,14.73,4.0,3.9,UPI
2024-10-30,15:01:05,PNQ4614612,Completed,CID6214351,Go Sedan,Deccan Gymkhana,Hinjewadi Phase 2,1.4,25.1,,,,,,,349.0,14.02,3.5,3.7,Ola Money
2024-11-25,12:55:29,PNQ7037153,Completed,CID9105615,Go Mini,Koregaon Park,Akurdi,7.6,20.5,,,,,,,353.0,18.5,4.1,3.4,UPI
2024-04-03,05:24:20,PNQ7146705,Cancelled by Customer,CID8585307,Go Sedan,Koregaon Park,Airport Road,,,1.0,Wrong vehicle type shown,,,,,,,,,
2024-04-18,13:21:48,PNQ6969318,Completed,CID1143235,Go Mini,Vishrantwadi,Undri,2.0,29.4,,,,,,,285.0,16.05,4.2,4.7,UPI
2024-07-13,09:53:26,PNQ1281774,Incomplete,CID5321560,Auto,Shivajinagar,Hinjewadi Phase 1,4.6,14.6,,,,,1.0,Vehicle Breakdown,249.0,11.17,,,
2024-05-09,19:30:01,PNQ2141277,Completed,CID9949005,Auto,Wagholi,Swargate,13.9,4.2,,,,,,,365.0,17.06,4.8,4.5,UPI
2024-10-03,05:22:14,PNQ3368355,Cancelled by Driver,CID9558686,Go Sedan,Viman Nagar,Hinjewadi Phase 1,,,,,1.0,Vehicle breakdown,,,,,,,
2024-11-28,06:41:02,PNQ2113736,Completed,CID4819555,Prime Sedan,Undri,Magarpatta,7.3,39.1,,,,,,,162.0,5.79,4.2,3.8,Debit Card
2024-01-16,21:12:53,PNQ2358013,No Driver Found,CID2311311,Auto,Aundh,Deccan Gymkhana,,,,,,,,,,,,,
2024-01-11,16:15:08,PNQ5404818,Completed,CID3918267,Auto,Hadapsar,Magarpatta,1.5,17.4,,,,,,,82.0,2.21,3.7,5.0,UPI
2024-08-30,17:36:13,PNQ6838731,Completed,CID1290266,Go Mini,Katraj,Undri,2.2,19.9,,,,,,,193.0,6.39,4.1,4.3,UPI
2024-08-26,17:49:23,PNQ3167418,Cancelled by Driver,CID7354561,Auto,Lohegaon,Shivajinagar,,,,,1.0,Personal issue,,,,,,,
2024-03-26,16:47:45,PNQ6395178,Cancelled by Driver,CID1597810,Prime Sedan,Baner,Swargate,,,,,1.0,Customer cancelled trip,,,,,,,
2024-02-28,18:10:19,PNQ4209826,Completed,CID6270423,Bike,Airport Road,Undri,5.7,22.7,,,,,,,188.0,11.81,4.2,4.4,Ola Money
2024-02-25,15:59:19,PNQ6651928,Completed,CID4858662,Go Sedan,Balewadi,Swargate,2.2,17.0,,,,,,,231.0,10.84,4.3,4.0,UPI
2024-10-21,17:24:25,PNQ7129152,Completed,CID6738909,Auto,Chinchwad,Lohegaon,7.4,8.4,,,,,,,203.0,12.74,5.0,3.7,Credit Card
2024-04-11,06:44:53,PNQ4969938,No Driver Found,CID6200234,Auto,Aundh,Dhanori,,,,,,,,,,,,,
2024-11-17,09:44:49,PNQ1126685,Cancelled by Driver,CID5101977,Go Mini,Viman Nagar,Nigdi,,,,,1.0,Vehicle breakdown,,,,,,,
2024-06-03,19:38:51,PNQ2408996,Completed,CID3800518,Go Sedan,Koregaon Park,Pimpri,5.7,10.4,,,,,,,405.0,13.61,4.3,4.9,Debit Card
2024-03-02,18:36:50,PNQ7503458,Completed,CID9629603,Go Mini,Pune Station,Wagholi,8.9,3.7,,,,,,,309.0,14.96,4.4,4.2,Ola Money
2024-01-22,11:27:42,PNQ7120279,Completed,CID5645210,Prime Sedan,Lohegaon,Shivajinagar,5.3,35.0,,,,,,,264.0,10.56,4.8,4.6,Cash
2024-07-08,06:41:21,PNQ5556302,No Driver Found,CID6819330,Bike,Baner,Dhanori,,,,,,,,,,,,,
2024-01-07,19:52:31,PNQ9187470,Completed,CID2284152,Go Mini,Viman Nagar,Deccan Gymkhana,5.4,3.0,,,,,,,275.0,10.82,4.0,4.2,Credit Card
2024-02-24,12:23:40,PNQ1974501,Completed,CID3182500,Go Mini,Aundh,Kharadi,5.1,34.3,,,,,,,243.0,14.33,3.8,3.9,Cash
2024-08-23,17:27:11,PNQ6649498,Completed,CID4507076,Auto,Dhanori,Koregaon Park,4.1,13.7,,,,,,,135.0,5.02,3.8,4.8,UPI
2024-09-24,22:17:39,PNQ5864862,Completed,CID9988320,Go Mini,Undri,Chinchwad,1.0,27.8,,,,,,,607.0,24.26,3.7,4.9,Ola Money
2024-10-02,18:29:27,PNQ5298112,Cancelled by Customer,CID8685611,Auto,Pimpri,Airport Road,,,1.0,Change of plans,,,,,,,,,
2024-10-30,09:54:15,PNQ7053693,Incomplete,CID9755234,Go Mini,Wagholi,Swargate,3.6,27.7,,,,,1.0,Customer dispute,427.0,15.3,,,
2024-02-14,09:28:15,PNQ2681625,No Driver Found,CID9563661,Bike,Hinjewadi Phase 2,Chinchwad,,,,,,,,,,,,,
2024-08-25,15:42:24,PNQ5358556,Cancelled by Driver,CID5535697,Auto,Shivajinagar,Deccan Gymkhana,,,,,1.0,Vehicle breakdown,,,,,,,
2024-06-21,03:54:20,PNQ6252062,Completed,CID4386788,Auto,Viman Nagar,Lohegaon,7.5,6.8,,,,,,,50.0,1.0,4.7,5.0,UPI
2024-04-03,13:22:51,PNQ3479919,Completed,CID2286731,Auto,Airport Road,Vishrantwadi,5.7,24.3,,,,,,,99.0,3.9,4.6,4.2,UPI
2024-05-12,10:56:38,PNQ2179726,Cancelled by Customer,CID1056298,Auto,Nigdi,Shivajinagar,,,1.0,Wait time too long,,,,,,,,,
2024-12-25,20:35:00,PNQ1075893,Completed,CID8351862,Bike,Swargate,Deccan Gymkhana,10.0,10.0,,,,,,,83.0,4.14,3.9,3.8,Cash
2024-09-21,21:05:15,PNQ3295551,Completed,CID5909155,Go Mini,Wakad,Baner,4.4,1.7,,,,,,,151.0,3.66,5.0,4.1,Cash
2024-07-27,14:48:15,PNQ1630407,Completed,CID2345077,Auto,Wagholi,Lohegaon,11.6,21.6,,,,,,,202.0,9.3,4.4,4.9,Cash
2024-12-19,13:45:31,PNQ4436533,Cancelled by Driver,CID5408395,Go Mini,Wagholi,Hinjewadi Phase 2,,,,,1.0,Vehicle breakdown,,,,,,,
2024-08-17,18:05:18,PNQ9462161,Completed,CID9849978,Prime Sedan,Kharadi,Magarpatta,9.5,1.5,,,,,,,166.0,3.86,4.7,4.4,UPI
2024-04-23,12:15:19,PNQ8991485,No Driver Found,CID8569219,Go Mini,Kharadi,Kalyani Nagar,,,,,,,,,,,,,
2024-12-05,15:30:35,PNQ1027590,Completed,CID7955130,Bike,Katraj,Undri,6.3,16.3,,,,,,,74.0,4.56,4.0,4.5,UPI
2024-09-28,11:47:35,PNQ8583984,Cancelled by Customer,CID5716207,Bike,Airport Road,Lohegaon,,,1.0,Wrong vehicle type shown,,,,,,,,,
2024-06-18,11:29:17,PNQ2221901,Completed,CID3996260,Bike,Airport Road,Dhanori,4.0,17.6,,,,,,,93.0,3.21,4.4,4.5,UPI
2024-06-05,09:07:46,PNQ5142159,Cancelled by Driver,CID8412885,Bike,Pune Station,Wakad,,,,,1.0,Traffic too heavy,,,,,,,
2024-04-08,10:47:34,PNQ8206299,Cancelled by Driver,CID4638955,Go Mini,Vishrantwadi,Akurdi,,,,,1.0,Customer not reachable,,,,,,,
2024-12-19,08:13:47,PNQ1371997,Completed,CID1075887,Auto,Chinchwad,Kalyani Nagar,4.5,20.7,,,,,,,275.0,14.04,4.4,4.8,Cash
2024-09-04,09:37:48,PNQ5832398,Completed,CID1102417,Auto,Wagholi,Balewadi,5.3,12.0,,,,,,,488.0,21.61,4.5,5.0,UPI
2024-09-25,16:06:53,PNQ3204870,Cancelled by Customer,CID3799477,Go Mini,Nigdi,Viman Nagar,,,1.0,Change of plans,,,,,,,,,
2024-04-09,10:23:11,PNQ2118860,Completed,CID1875099,Prime SUV,Aundh,Pimpri,6.2,8.0,,,,,,,338.0,8.59,4.0,4.8,UPI
2024-06-03,01:34:08,PNQ3368783,Completed,CID2700717,Go Mini,Airport Road,Nigdi,5.4,18.4,,,,,,,417.0,17.09,4.3,4.4,Credit Card
2024-05-20,05:03:35,PNQ2666365,Cancelled by Driver,CID9944801,Auto,Hinjewadi Phase 1,Kharadi,,,,,1.0,Vehicle breakdown,,,,,,,
2024-05-29,17:08:40,PNQ1103277,Cancelled by Customer,CID9154374,Auto,Hinjewadi Phase 1,Pune Station,,,1.0,Driver was too far,,,,,,,,,
2024-09-08,07:00:36,PNQ1568596,Completed,CID2020612,Bike,Nigdi,Swargate,5.8,18.2,,,,,,,283.0,17.71,4.2,4.6,Cash
2024-05-25,13:28:21,PNQ5803337,Completed,CID8017290,Auto,Dhanori,Kothrud,8.0,20.2,,,,,,,282.0,13.85,4.1,4.7,UPI
2024-04-04,22:16:55,PNQ7832506,Completed,CID4306809,Auto,Airport Road,Shivajinagar,7.6,9.4,,,,,,,204.0,11.29,4.9,4.1,Cash
2024-09-01,07:04:25,PNQ9139241,Cancelled by Driver,CID3479193,Auto,Nigdi,Vishrantwadi,,,,,1.0,Traffic too heavy,,,,,,,
2024-09-08,06:40:43,PNQ8910919,Completed,CID3479117,Bike,Katraj,Koregaon Park,3.5,33.2,,,,,,,113.0,6.68,3.6,4.4,Credit Card
2024-01-28,08:51:36,PNQ6933633,Completed,CID5557804,Go Mini,Viman Nagar,Wagholi,2.7,23.5,,,,,,,182.0,7.44,4.4,3.8,Cash
2024-06-04,07:15:07,PNQ3420431,Completed,CID1937961,Prime SUV,Deccan Gymkhana,Viman Nagar,9.5,13.1,,,,,,,378.0,9.18,3.7,4.4,Ola Money
2024-10-12,18:38:38,PNQ2356621,Completed,CID2335899,Go Mini,Hinjewadi Phase 3,Katraj,3.1,14.3,,,,,,,508.0,20.96,3.9,4.4,Cash
2024-11-12,09:33:24,PNQ1678507,Completed,CID2930740,Prime Sedan,Aundh,Baner,0.9,10.2,,,,,,,132.0,2.71,4.2,4.7,UPI
2024-08-18,20:19:55,PNQ2014486,Completed,CID7331790,Go Mini,Wakad,Akurdi,3.7,19.2,,,,,,,178.0,4.93,3.6,4.6,Credit Card
2024-10-28,23:19:36,PNQ9829253,Completed,CID3899266,Prime Sedan,Kothrud,Kalyani Nagar,2.9,11.5,,,,,,,313.0,10.4,4.1,5.0,UPI
2024-11-13,06:47:06,PNQ5771673,No Driver Found,CID9552600,Go Sedan,Dhanori,Hinjewadi Phase 1,,,,,,,,,,,,,
2024-04-16,16:16:42,PNQ8241248,Completed,CID1342050,Bike,Deccan Gymkhana,Dhanori,9.8,6.8,,,,,,,114.0,10.26,4.3,4.1,UPI
2024-02-11,08:11:35,PNQ6263287,Completed,CID2473131,Go Sedan,Airport Road,Akurdi,10.0,17.7,,,,,,,403.0,17.53,4.2,5.0,Cash
2024-02-08,08:26:28,PNQ6026173,Completed,CID7970437,Go Sedan,Balewadi,Shivajinagar,7.9,6.0,,,,,,,209.0,8.1,5.0,4.4,Debit Card
2024-12-18,16:18:02,PNQ3941024,Completed,CID1577766,Bike,Hinjewadi Phase 1,Deccan Gymkhana,4.1,13.2,,,,,,,151.0,12.75,4.5,4.8,Credit Card
2024-04-28,09:18:44,PNQ6822537,Completed,CID8790142,Bike,Undri,Pune Station,3.9,15.4,,,,,,,176.0,9.31,4.6,4.8,Cash
2024-08-20,06:14:59,PNQ6555770,Completed,CID5058503,Bike,Shivajinagar,Katraj,2.8,8.5,,,,,,,133.0,10.49,3.9,4.3,UPI
2024-05-15,18:40:37,PNQ8272185,Completed,CID3881931,Auto,Kharadi,Pimpri,4.6,25.8,,,,,,,300.0,14.89,3.7,4.2,UPI
2024-12-04,18:12:27,PNQ9677444,Completed,CID9699967,Prime SUV,Akurdi,Hadapsar,1.5,8.9,,,,,,,946.0,24.27,4.2,3.5,UPI
2024-02-28,15:41:09,PNQ7438547,No Driver Found,CID2756396,Auto,Koregaon Park,Aundh,,,,,,,,,,,,,
2024-05-16,19:04:03,PNQ3385595,Completed,CID8780333,Prime SUV,Dhanori,Katraj,7.0,34.3,,,,,,,942.0,19.07,4.0,4.7,UPI
2024-03-25,18:38:47,PNQ4067111,Cancelled by Driver,CID7153783,Bike,Pimpri,Hadapsar,,,,,1.0,Personal issue,,,,,,,
2024-10-18,20:28:07,PNQ3774879,Completed,CID1536842,Go Sedan,Akurdi,Pune Station,10.6,24.3,,,,,,,441.0,15.64,3.9,4.7,Ola Money
2024-08-27,17:44:25,PNQ1925388,Cancelled by Customer,CID8627309,Go Sedan,Deccan Gymkhana,Pimpri,,,1.0,Change of plans,,,,,,,,,
2024-05-19,14:31:28,PNQ6406221,Completed,CID9233816,Bike,Katraj,Pimpri,9.4,11.1,,,,,,,236.0,19.33,3.4,4.7,Cash
2024-02-11,16:56:27,PNQ5467378,Completed,CID3521790,Go Mini,Hadapsar,Akurdi,2.9,1.1,,,,,,,358.0,22.63,3.6,3.8,UPI
2024-06-14,16:01:05,PNQ5751501,Completed,CID2244491,Bike,Airport Road,Wagholi,2.9,10.4,,,,,,,99.0,7.29,4.0,4.0,UPI
2024-04-27,22:53:55,PNQ2587596,Completed,CID9448755,Go Sedan,Hadapsar,Katraj,0.6,6.0,,,,,,,182.0,7.21,5.0,4.1,Ola Money
2024-10-21,15:01:48,PNQ8717320,Completed,CID1310356,Go Mini,Vishrantwadi,Akurdi,13.6,12.8,,,,,,,275.0,11.31,4.2,4.4,Cash
2024-12-10,19:36:02,PNQ2484926,Completed,CID8228459,Prime Sedan,Katraj,Hinjewadi Phase 2,1.9,11.6,,,,,,,726.0,22.39,4.4,3.9,Credit Card
2024-03-30,13:41:28,PNQ1296735,Completed,CID8033069,Bike,Kharadi,Magarpatta,5.0,13.3,,,,,,,125.0,7.22,4.3,4.3,UPI
2024-05-22,08:37:27,PNQ6824903,Completed,CID6875496,Go Sedan,Airport Road,Vishrantwadi,2.4,22.9,,,,,,,188.0,6.27,4.0,4.5,Ola Money
2024-11-21,18:05:30,PNQ7421516,Completed,CID1937871,Auto,Aundh,Swargate,17.0,28.2,,,,,,,270.0,9.06,4.3,3.9,Credit Card
2024-06-27,12:20:42,PNQ9353000,Completed,CID6607448,Go Sedan,Hinjewadi Phase 2,Akurdi,3.6,12.4,,,,,,,213.0,8.6,4.0,4.5,UPI
2024-02-23,19:21:26,PNQ4603936,Completed,CID8141807,Go Mini,Hinjewadi Phase 3,Dhanori,10.0,15.4,,,,,,,476.0,20.0,4.4,4.5,UPI
2024-12-21,14:42:25,PNQ3408631,Completed,CID7067787,Go Sedan,Hadapsar,Katraj,8.6,30.7,,,,,,,206.0,9.09,4.6,3.9,Ola Money
2024-10-08,04:05:20,PNQ4632352,No Driver Found,CID7214435,Prime Sedan,Balewadi,Koregaon Park,,,,,,,,,,,,,
2024-05-09,10:49:25,PNQ7903653,Completed,CID4914781,Go Sedan,Hadapsar,Kharadi,1.0,19.0,,,,,,,114.0,3.78,4.3,4.1,Cash
2024-09-20,19:00:42,PNQ1552858,Completed,CID5690249,Bike,Akurdi,Hadapsar,0.3,38.4,,,,,,,418.0,23.45,4.2,4.1,UPI
2024-10-04,13:03:12,PNQ8811926,Completed,CID1385753,Auto,Hadapsar,Lohegaon,3.3,3.3,,,,,,,175.0,11.13,4.1,4.7,Ola Money
2024-09-22,11:48:31,PNQ1154525,Completed,CID1841816,Auto,Dhanori,Pune Station,5.2,33.3,,,,,,,138.0,8.41,4.7,3.8,Debit Card
2024-11-16,12:03:13,PNQ7373498,Completed,CID3517534,Go Sedan,Hadapsar,Koregaon Park,10.2,18.8,,,,,,,148.0,4.47,3.8,4.7,UPI
2024-05-16,15:59:18,PNQ5214195,Cancelled by Driver,CID8305603,Go Sedan,Hinjewadi Phase 2,NIBM Road,,,,,1.0,Traffic too heavy,,,,,,,
2024-08-12,20:31:07,PNQ9662938,Cancelled by Customer,CID9272832,Go Mini,Hinjewadi Phase 2,Vishrantwadi,,,1.0,Wrong vehicle type shown,,,,,,,,,
2024-01-15,22:38:51,PNQ9262315,Completed,CID2385977,Go Mini,Wagholi,Kothrud,2.8,11.2,,,,,,,358.0,18.84,3.9,4.9,Debit Card
2024-05-02,17:19:35,PNQ3377658,Cancelled by Driver,CID7912952,Auto,Pimpri,Chinchwad,,,,,1.0,Vehicle breakdown,,,,,,,
2024-01-08,15:05:14,PNQ5032195,Completed,CID2152128,Go Mini,Chinchwad,Magarpatta,1.7,14.7,,,,,,,382.0,20.94,4.8,4.4,UPI
2024-02-28,13:07:41,PNQ6610612,Completed,CID8626923,Auto,Balewadi,Kharadi,4.8,4.2,,,,,,,297.0,17.91,3.6,4.4,UPI
2024-03-19,14:45:18,PNQ9798981,Completed,CID3261632,Prime Sedan,Hinjewadi Phase 1,Koregaon Park,8.2,0.5,,,,,,,412.0,16.68,4.1,5.0,Ola Money
2024-09-17,17:26:53,PNQ4152619,Completed,CID8673108,Bike,Hinjewadi Phase 1,Chinchwad,10.1,24.6,,,,,,,150.0,8.3,5.0,4.8,Ola Money
2024-09-04,22:15:29,PNQ6599952,Completed,CID8465653,Go Sedan,Undri,Dhanori,8.7,14.1,,,,,,,311.0,14.98,4.1,3.9,Credit Card
2024-10-09,07:12:58,PNQ2386157,Completed,CID6326947,Bike,Airport Road,NIBM Road,4.8,25.6,,,,,,,193.0,13.45,4.7,4.8,UPI
2024-11-02,14:56:08,PNQ8753058,Completed,CID4926377,Bike,Hinjewadi Phase 2,Baner,5.1,7.6,,,,,,,100.0,5.74,3.9,4.5,Credit Card
2024-02-05,09:50:54,PNQ7112762,Completed,CID6554087,Go Mini,Swargate,Viman Nagar,5.1,40.8,,,,,,,252.0,10.52,4.0,3.8,UPI
2024-07-31,10:50:32,PNQ3327784,Completed,CID5346599,Bike,Kharadi,Hadapsar,4.7,8.0,,,,,,,133.0,6.54,4.5,3.8,Debit Card
2024-05-16,19:18:46,PNQ1912398,Cancelled by Driver,CID4523936,Go Sedan,Vishrantwadi,Hadapsar,,,,,1.0,Traffic too heavy,,,,,,,
2024-06-01,19:37:42,PNQ6103052,Completed,CID2570416,Bike,Wakad,Pune Station,3.6,17.4,,,,,,,254.0,16.41,4.2,4.1,UPI
2024-09-07,19:28:34,PNQ8795451,Completed,CID8176372,Auto,Chinchwad,Wagholi,2.1,3.0,,,,,,,412.0,21.55,4.1,4.3,UPI
2024-09-04,11:35:48,PNQ9105482,Incomplete,CID2576828,Bike,Baner,Kothrud,5.1,14.8,,,,,1.0,Vehicle Breakdown,79.0,5.38,,,
2024-10-05,11:59:20,PNQ1389299,Completed,CID2234262,Bike,Chinchwad,Shivajinagar,1.0,4.5,,,,,,,138.0,10.72,3.6,4.2,UPI
2024-04-06,22:15:36,PNQ1668107,Cancelled by Customer,CID7831016,Auto,Pune Station,Chinchwad,,,1.0,Change of plans,,,,,,,,,
2024-07-15,09:49:26,PNQ6136658,Completed,CID9676860,Auto,Akurdi,Hinjewadi Phase 2,4.3,9.5,,,,,,,198.0,7.07,4.4,4.7,Credit Card
2024-01-23,10:30:45,PNQ9741906,Completed,CID2861459,Prime Sedan,Dhanori,Magarpatta,2.1,9.7,,,,,,,320.0,8.36,4.1,4.9,UPI
2024-07-14,11:42:50,PNQ4277979,Completed,CID5680994,Auto,Hadapsar,Wagholi,2.2,11.8,,,,,,,172.0,8.02,4.4,5.0,UPI
2024-11-29,22:31:02,PNQ1122261,Cancelled by Driver,CID3888583,Auto,Wakad,Akurdi,,,,,1.0,Traffic too heavy,,,,,,,
2024-03-05,14:37:21,PNQ8493732,Cancelled by Customer,CID2938187,Go Mini,Akurdi,Aundh,,,1.0,Wait time too long,,,,,,,,,
2024-02-21,19:28:06,PNQ7555467,Completed,CID9506822,Bike,Balewadi,Hinjewadi Phase 2,7.1,25.5,,,,,,,121.0,6.17,3.6,4.9,Debit Card
2024-09-26,20:00:46,PNQ3176978,Cancelled by Driver,CID7209387,Go Mini,Katraj,Koregaon Park,,,,,1.0,Customer cancelled trip,,,,,,,
2024-03-14,12:41:09,PNQ8753550,No Driver Found,CID4024208,Auto,Hinjewadi Phase 2,Pimpri,,,,,,,,,,,,,
2024-02-08,13:16:21,PNQ5171827,Completed,CID5051070,Bike,Wakad,Chinchwad,2.3,15.1,,,,,,,75.0,6.21,3.9,4.8,UPI
2024-11-15,17:41:05,PNQ3853815,Cancelled by Driver,CID1864803,Auto,Pimpri,Baner,,,,,1.0,Customer cancelled trip,,,,,,,
2024-06-17,19:54:34,PNQ7072405,Cancelled by Driver,CID1418126,Go Mini,Pune Station,Dhanori,,,,,1.0,Vehicle breakdown,,,,,,,
2024-07-13,21:40:45,PNQ6752251,Incomplete,CID5950310,Auto,Magarpatta,Chinchwad,4.7,3.6,,,,,1.0,Customer dispute,337.0,19.57,,,
2024-09-06,19:02:39,PNQ4578179,Cancelled by Customer,CID5605559,Go Mini,Magarpatta,Wagholi,,,1.0,Driver was too far,,,,,,,,,
2024-02-05,09:43:58,PNQ3644409,Completed,CID3429140,Auto,Hinjewadi Phase 1,Magarpatta,0.8,30.8,,,,,,,436.0,21.91,4.6,4.6,Credit Card
2024-05-27,23:47:05,PNQ8718306,Completed,CID3630230,Go Mini,Deccan Gymkhana,Magarpatta,6.2,30.1,,,,,,,207.0,9.81,4.0,4.8,UPI
2024-08-10,22:48:40,PNQ6150102,Cancelled by Driver,CID5471612,Auto,Wagholi,Viman Nagar,,,,,1.0,Traffic too heavy,,,,,,,
2024-12-26,19:28:10,PNQ4623749,Cancelled by Driver,CID7923927,Prime Sedan,Dhanori,Baner,,,,,1.0,Personal issue,,,,,,,
2024-12-21,10:01:02,PNQ4929718,Cancelled by Driver,CID8854527,Go Mini,Wakad,Airport Road,,,,,1.0,Vehicle breakdown,,,,,,,
2024-06-15,18:18:22,PNQ3617014,Completed,CID7727959,Go Mini,Magarpatta,Chinchwad,12.5,19.9,,,,,,,461.0,19.23,4.2,4.4,Cash
2024-07-10,12:15:33,PNQ7621262,Cancelled by Driver,CID2710426,Auto,Lohegaon,Swargate,,,,,1.0,Customer not reachable,,,,,,,
2024-07-29,15:50:11,PNQ3706017,No Driver Found,CID7839559,Go Mini,Hinjewadi Phase 3,Lohegaon,,,,,,,,,,,,,
2024-03-28,08:39:55,PNQ3139046,Completed,CID7897167,Auto,Katraj,Aundh,7.9,11.7,,,,,,,277.0,11.45,4.6,4.8,UPI
2024-07-14,16:15:31,PNQ6658969,No Driver Found,CID3091408,Go Sedan,Wagholi,Pune Station,,,,,,,,,,,,,
2024-10-25,07:29:40,PNQ1979480,Completed,CID2954327,Go Mini,Dhanori,Pimpri,6.6,24.7,,,,,,,205.0,13.09,3.9,4.9,Ola Money
2024-05-10,13:42:00,PNQ8140845,Completed,CID9984005,Prime Sedan,Baner,Hinjewadi Phase 1,6.4,6.6,,,,,,,133.0,4.3,4.2,3.9,Debit Card
2024-08-26,20:43:34,PNQ4493852,Cancelled by Driver,CID7243668,Auto,Undri,Pimpri,,,,,1.0,Vehicle breakdown,,,,,,,
2024-03-21,06:22:37,PNQ6101604,Completed,CID8774044,Bike,Vishrantwadi,Swargate,1.6,19.2,,,,,,,180.0,11.15,3.8,4.3,Ola Money
2024-06-02,16:27:44,PNQ9883433,Cancelled by Customer,CID1609166,Auto,Hinjewadi Phase 3,Hinjewadi Phase 1,,,1.0,Wait time too long,,,,,,,,,
2024-05-08,13:19:12,PNQ4538481,Completed,CID1829670,Auto,Undri,Magarpatta,2.2,7.2,,,,,,,134.0,8.23,4.1,4.5,Cash
2024-07-15,19:06:15,PNQ8641365,Cancelled by Customer,CID2569329,Bike,Katraj,Hadapsar,,,1.0,Change of plans,,,,,,,,,
2024-07-14,15:36:18,PNQ4953274,Cancelled by Driver,CID1341202,Bike,Aundh,Undri,,,,,1.0,Customer not reachable,,,,,,,
2024-12-24,10:53:42,PNQ3297725,Incomplete,CID3631910,Go Mini,Katraj,Aundh,3.0,10.8,,,,,1.0,Vehicle Breakdown,404.0,14.99,,,
2024-07-21,09:36:55,PNQ4890432,Completed,CID2004551,Go Mini,Deccan Gymkhana,Kalyani Nagar,3.1,9.3,,,,,,,213.0,7.95,3.9,4.6,Cash
2024-12-17,18:03:58,PNQ1047648,Completed,CID8972616,Bike,Hinjewadi Phase 1,Katraj,5.9,4.3,,,,,,,301.0,21.96,5.0,4.4,UPI
2024-11-06,18:53:57,PNQ2196372,Completed,CID4874097,Go Mini,Kothrud,Wakad,0.9,36.0,,,,,,,329.0,13.05,4.0,4.4,UPI
2024-05-26,18:14:38,PNQ5363244,Incomplete,CID8434123,Prime Sedan,Aundh,Balewadi,1.9,0.4,,,,,1.0,Customer dispute,133.0,2.19,,,
